referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
5728.C40;;Embalagem Combo 40 un - Arandela Spin 360;"Largura: 8cm | Altura: 8cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";53.90;16.60;52
5728.C60;;Embalagem Combo 60 un - Arandela Spin 360;"Largura: 8cm | Altura: 8cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";49.90;16.60;52
5729;;Arandela Spin 360 COM BASE;"Largura: 11cm | Altura: 11cm | Profundidade: 9,5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 um
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";128.18;16.60;52
5729.C20;;Embalagem Combo 20 un - Arandela Spin 360 COM BASE;"Largura: 11cm | Altura: 11cm | Profundidade: 9,5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 um
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";72.90;16.60;52
5729.C40;;Embalagem Combo 40 un - Arandela Spin 360 COM BASE;"Largura: 11cm | Altura: 11cm | Profundidade: 9,5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 um
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";67.90;16.60;52
5729.C60;;Embalagem Combo 60 un - Arandela Spin 360 COM BASE;"Largura: 11cm | Altura: 11cm | Profundidade: 9,5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 um
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";61.90;16.60;52
5480L;;Arandela Lustro P;"Largura: 13cm | Altura: 17cm | Profundidade: 5cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";135.55;16.60;52
5480G;;Arandela Lustro P;"Largura: 13cm | Altura: 17cm | Profundidade: 5cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";208.62;16.60;52
5481L;;Arandela Lustro G;"Largura: 24cm | Altura: 24cm | Profundidade: 5cm
Led Cob: 12W | 3.000K | 1.320 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";296.51;16.60;53
5481G;;Arandela Lustro G;"Largura: 24cm | Altura: 24cm | Profundidade: 5cm
Led Cob: 12W | 3.000K | 1.320 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";407.05;16.60;53
5720;;Arandela Kitte;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";76.85;16.60;53
5720.C20;;Embalagem Combo 20 un - Arandela Kitte;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";48.90;16.60;53
5720.C40;;Embalagem Combo 40 un - Arandela Kitte;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";43.90;16.60;53
5720.C60;;Embalagem Combo 60 un - Arandela Kitte;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";37.90;16.60;53
5721;;Arandela Kitte Lateral;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";76.85;16.60;53
5721.C20;;Embalagem Combo 20 un - Arandela Kitte Lateral;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";48.90;16.60;53
5721.C40;;Embalagem Combo 40 un - Arandela Kitte Lateral;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";43.90;16.60;53
5721.C60;;Embalagem Combo 60 un - Arandela Kitte Lateral;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";37.90;16.60;53
5722;;Arandela Kitte Breeze;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";76.85;16.60;53
5722.C20;;Embalagem Combo 20 un - Arandela Kitte Breeze;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";48.90;16.60;53
5722.C40;;Embalagem Combo 40 un - Arandela Kitte Breeze;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";43.90;16.60;53
5722.C60;;Embalagem Combo 60 un - Arandela Kitte Breeze;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";37.90;16.60;53
5723;;Arandela Kitte Frontal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";76.85;16.60;53
5723.C20;;Embalagem Combo 20 un - Arandela Kitte Frontal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";48.90;16.60;53
5723.C40;;Embalagem Combo 40 un - Arandela Kitte Frontal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";43.90;16.60;53
5723.C60;;Embalagem Combo 60 un - Arandela Kitte Frontal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";37.90;16.60;53
5724;;Arandela Kitte Diagonal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";76.85;16.60;53
5724.C20;;Embalagem Combo 20 un - Arandela Kitte Diagonal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";48.90;16.60;53
5724.C40;;Embalagem Combo 40 un - Arandela Kitte Diagonal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";43.90;16.60;53
5724.C60;;Embalagem Combo 60 un - Arandela Kitte Diagonal;"Largura: 8cm | Altura: 12cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un";37.90;16.60;53
5890;;Arandela Korre;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un
Cores: SólidaseAutomotivas";89.68;16.60;53
5890.C20;;Embalagem Combo 20 un - Arandela Korre;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un
Cores: SólidaseAutomotivas";48.90;16.60;53
5890.C40;;Embalagem Combo 40 un - Arandela Korre;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un
Cores: SólidaseAutomotivas";43.90;16.60;53
5890.C60;;Embalagem Combo 60 un - Arandela Korre;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 un
Cores: SólidaseAutomotivas";37.90;16.60;53
5891;;Arandela Korre Lateral;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";89.68;16.60;54
5891.C20;;Embalagem Combo 20 un - Arandela Korre Lateral;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";48.90;16.60;54
5891.C40;;Embalagem Combo 40 un - Arandela Korre Lateral;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";43.90;16.60;54
5891.C60;;Embalagem Combo 60 un - Arandela Korre Lateral;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";37.90;16.60;54
5892;;Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";89.68;16.60;54
5892.C20;;Embalagem Combo 20 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";48.90;16.60;54
5892.C40;;Embalagem Combo 40 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";43.90;16.60;54
5892.C60;;Embalagem Combo 60 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";37.90;16.60;54
5893;;Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";89.68;16.60;54
5893.C20;;Embalagem Combo 20 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";48.90;16.60;54
5893.C40;;Embalagem Combo 40 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";43.90;16.60;54
5893.C60;;Embalagem Combo 60 un - Arandela Korre Frontal;"Largura: 10cm | Altura: 12cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";37.90;16.60;54
5167IN;;Arandela Quadrada 36cm Indireta;"Largura: 10cm | Altura: 36cm | Profundidade: 10cm
Base: E-27 02 -Lâmpadas Bulbo Led
Material: Alumínio, Inox e Acrílico
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";243.65;16.60;54
5167RA;;Arandela Quadrada 36cm Com Rasgo;"Largura: 8cm | Altura: 36cm | Profundidade: 8cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";243.65;16.60;54
5167;;Arandela Quadrada Com Acrílico 36cm;"Largura: 8cm | Altura: 36cm | Profundidade: 8cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un";192.33;16.60;54
5167.C20;;Embalagem Combo 20 un - Arandela Quadrada Com Acrílico 36cm;"Largura: 8cm | Altura: 36cm | Profundidade: 8cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un";102.90;16.60;54
580;;Arandela Quadrada 18 cm;"Largura: 8cm | Altura: 18cm | Profundidade: 8cm
Base: E-27 01 -Lâmpada BulboLed
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un";102.51;16.60;54
580.C20;;Embalagem Combo 20 un - Arandela Quadrada 18 cm;"Largura: 8cm | Altura: 18cm | Profundidade: 8cm
Base: E-27 01 -Lâmpada BulboLed
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un";69.90;16.60;54
5584G;;Arandela CAD P;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";210.10;16.60;54
5584L;;Arandela CAD P;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";301.08;16.60;54
5590G;;Arandela CAD P com Rasgo;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";170.90;16.60;55
5590L;;Arandela CAD P com Rasgo;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas, Rotic e Especiais";261.88;16.60;55
5580G;;Arandela TUB G Chanfrada;"Largura: 9cm | Altura: 50cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: GU-10 02 -Lâmpadas Dicróica
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";270.79;16.60;55
5580L;;Arandela TUB G Chanfrada;"Largura: 9cm | Altura: 50cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: GU-10 02 -Lâmpadas Dicróica
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";362.72;16.60;55
5578G;;Arandela TUB P Chanfrada;"Largura: 8cm | Altura: 50cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";214.47;16.60;55
5578L;;Arandela TUB P Chanfrada;"Largura: 8cm | Altura: 50cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";306.39;16.60;55
5574G;;Arandela TUB G Com Rasgo;"Largura: 9cm | Altura: 40cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";241.21;16.60;55
5574L;;Arandela TUB G Com Rasgo;"Largura: 9cm | Altura: 40cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";185.53;16.60;55
5572G;;Arandela TUB P Com Rasgo;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";159.67;16.60;55
5572L;;Arandela TUB P Com Rasgo;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";250.66;16.60;55
5568G;;Arandela TUB G;"Largura: 9cm | Altura: 40cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: GU-10 02 -Lâmpadas Dicróica
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";237.30;16.60;55
5568L;;Arandela TUB G;"Largura: 9cm | Altura: 40cm | Profundidade: 9cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: GU-10 02 -Lâmpadas Dicróica
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";328.39;16.60;55
5566G;;Arandela TUB P;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";198.42;16.60;55
5566L;;Arandela TUB P;"Largura: 8cm | Altura: 40cm | Profundidade: 8cm
Led Cob: 6W | 3.000K | 660 lm | 127V ou 220V (L) ou
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio
Cores: Sólidas, Automotivas, Espelhadas e Especiais";289.39;16.60;55
560;;Arandela Glass Tub Arredondada;"Largura: 11cm | Altura: 20cm | Profundidade: 14cm
Base: E-27 02 -Lâmpadas Bulbo Led
Material: Alumínio e Vidro
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 20 un";115.35;16.60;55
560.C20;;Embalagem Combo 20 un - Arandela Glass Tub Arredondada;"Largura: 11cm | Altura: 20cm | Profundidade: 14cm
Base: E-27 02 -Lâmpadas Bulbo Led
Material: Alumínio e Vidro
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 20 un";79.90;16.60;55
561;;Arandela Glass Tub Reta;"Cores: SólidaseAutomotivas
Largura: 11cm | Altura: 20cm | Profundidade: 14cm
Base: E-27 02 -Lâmpadas Bulbo Led
Material: Alumínio e Vidro
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 20 un";128.18;16.60;55
561.C20;;Embalagem Combo 20 un - Arandela Glass Tub Reta;"Cores: SólidaseAutomotivas
Largura: 11cm | Altura: 20cm | Profundidade: 14cm
Base: E-27 02 -Lâmpadas Bulbo Led
Material: Alumínio e Vidro
Cores: Sólidas, Automotivas, Espelhadas e Especiais
EMBALAGEM COMBO 20 un";79.90;16.60;55
5266;;Arandela Álamo Com Policarbonato;"Largura: 10cm | Altura: 19cm | Profundidade: 14,5cm
Base: E-27 01 -Lâmpada Bulbo Led
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";179.50;16.60;56
5266.C20;;Embalagem Combo 20 un - Arandela Álamo Com Policarbonato;"Largura: 10cm | Altura: 19cm | Profundidade: 14,5cm
Base: E-27 01 -Lâmpada Bulbo Led
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";113.90;16.60;56
5266.C40;;Embalagem Combo 40 un - Arandela Álamo Com Policarbonato;"Largura: 10cm | Altura: 19cm | Profundidade: 14,5cm
Base: E-27 01 -Lâmpada Bulbo Led
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";107.90;16.60;56
5266.C60;;Embalagem Combo 60 un - Arandela Álamo Com Policarbonato;"Largura: 10cm | Altura: 19cm | Profundidade: 14,5cm
Base: E-27 01 -Lâmpada Bulbo Led
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas
EMBALAGEM COMBO 20 un
EMBALAGEM COMBO 40 un
EMBALAGEM COMBO 60 um";102.90;16.60;56
7045;;Arandela Sun;"Largura: 9,5cm| Altura: 9,5cm| Profundidade: 4cm
Fita de Led: 3,5W | 3.000K ou 4.000K | 360 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";116.41;16.60;56
60176;;Arandela Telha Redonda P;"Largura: 16cm | Altura: 22cm | Profundidade: 8cm
Base: E-27 01 -Lâmpada Bulbo Led
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";147.68;16.60;56
7025;;Arandela Poky Quadrada;"Largura: 5cm| Altura: 8cm| Profundidade: 8,5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";52.02;16.60;56
