referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2044;;FITA LED 550W 2700K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;33
LM2948;;FITA LED 550W 3000K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;33
LM2046;;FITA LED 550W 4000K 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 80;276.55;9.75;33
LM3495;;FITA LED 550W, 2700K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;33
LM3497;;FITA LED 550W, 3000K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;33
LM3499;;FITA LED 550W, 4000K, 24V, 11W/M, 120 LEDS/M, 50M, IP20, IRC 90;275.75;9.75;33
LM2792;;FITA LED 60W 6000K 12V, 12W/M, 120 LEDS/M, 5M, IP65, IRC 80;41.99;9.75;33
LM3425;;FITA LED 50W 3000K 12V, 10W/M, 120 LEDS/M, 5M, IP68, IRC 80;59.55;9.75;33
LM1899;;FITA LED 80W 3000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;33
LM1900;;FITA LED 80W 4000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;33
LM2377;;FITA LED 80W 6000K 12V, 16W/M, 240 LEDS/M, 5M, IP20, IRC 70;33.75;9.75;33
LM2029;;FITA LED 90W 2700K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2445;;FITA LED 90W 3000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2031;;FITA LED 90W 4000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2033;;FITA LED 90W 6000K 12V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2041;;FITA LED 90W 2700K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2949;;FITA LED 90W 3000K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM2043;;FITA LED 90W 4000K 24V, 18W/M, 240 LEDS/M, 5M, IP20, IRC 80;42.55;9.75;33
LM1910;;FITA LED 100W, 2700K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;33
LM2448;;FITA LED 100W, 3000K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;33
LM1912;;FITA LED 100W, 4000K, 12V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;33
LM3500;;FITA LED 100W, 2700K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;55.80;9.75;33
LM3502;;FITA LED 100W, 3000K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;33
LM3504;;FITA LED 100W, 4000K, 24V, 20W/M, 240 LEDS/M, 5M, IP20, IRC 90;56.35;9.75;33
LM2035;;FITA LED 900W 2700K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;543.55;9.75;33
LM2446;;FITA LED 900W 3000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;503.40;9.75;33
LM2037;;FITA LED 900W 4000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;503.40;9.75;33
LM2039;;FITA LED 900W 6000K 12V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;543.55;9.75;33
LM2045;;FITA LED 900W 2700K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;543.55;9.75;33
LM2950;;FITA LED 900W 3000K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;543.55;9.75;33
LM2047;;FITA LED 900W 4000K 24V, 18W/M, 240 LEDS/M, 50M, IP20, IRC 80;543.55;9.75;33
LM3501;;FITA LED 1000W, 2700K, 24V, 20W/M, 240 LEDS/M, 50M, IP20, IRC 90;488.80;9.75;33
LM825;;FITA DE LED, 5W/M, 4000K, 12V, 5M - IP20;19.50;9.75;33
LM269;;FITA LED 25W 6000K 12V - IP20;19.45;9.75;33
LM286;;FITA LED 25W VERDE 12V - IP20;21.15;9.75;33
LM287;;FITA LED 25W AZUL 12V - IP20;21.15;9.75;33
LM288;;FITA LED 25W AMBAR 12V - IP20;21.15;9.75;33
LM289;;FITA LED 25W RGB 12V 5M - IP20;66.25;9.75;33
LM1249;;FITA LED 25W 2700K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;33
LM1251;;FITA LED 25W 4000K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;33
LM1250;;FITA LED 25W 6000K 12V 5M - IP20 - ACOMPANHA FONTE;42.95;9.75;33
LM1057;;FITA LED 25W RGB 12V 5M - IP20 COM ADAPTADOR E KIT CONTROLADOR;51.10;9.75;33
LM464;;FITA LED 45W 2700K DC12V - IP65;34.95;9.75;33
LM465;;FITA LED 45W 6000K DC12V - IP65;34.95;9.75;33
LM290;;FITA LED 25W RGB 12V - IP65;34.95;9.75;33
LM1479;;FITA LED 50W 2700K 12V, 10W/M, 120 LEDS/M, 5M, IP20, 5MM;24.05;9.75;34
LM3665;;FITA LED DIRECT COB 50W 2700K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;34
LM3666;;FITA LED DIRECT COB 50W 3000K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;34
LM3667;;FITA LED DIRECT COB 50W 4000K 127V, 10W/M, 5M, IP65, IRC 80;71.99;9.75;34
LM3668;;FITA LED DIRECT COB 500W 2700K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;34
LM3669;;FITA LED DIRECT COB 500W 3000K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;34
LM3670;;FITA LED DIRECT COB 500W 4000K 127V, 10W/M, 50M, IP65, IRC 80;681.40;9.75;34
LM3671;;CONECTOR FITA-REDE ELETRICA PARA FITA LED DIRECT COB 127V OU 220V IP65 (PACOTE COM 5PCS);12.25;9.75;34
LM3672;;KIT JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT COB;4.80;9.75;34
LM3470;;CONECTOR FITA-REDE ELETRICA PARA FITA LED DIRECT 240LEDS/M 127V OU 220V IP65 (PACOTE COM 5PCS);23.90;9.75;34
LM3430;;FITA LED DIRECT 90W 2700K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3431;;FITA LED DIRECT 90W 3000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;96.45;9.75;34
LM3432;;FITA LED DIRECT 90W 4000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3433;;FITA LED DIRECT 90W 6000K 127V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3426;;FITA LED DIRECT 90W 2700K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3427;;FITA LED DIRECT 90W 3000K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3428;;FITA LED DIRECT 90W 4000K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3429;;FITA LED DIRECT 90W 6000K 220V, 18W/M, 240LEDS/M, 5M, IP65, IRC 80;92.65;9.75;34
LM3438;;FITA LED DIRECT 900W 2700K 127V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;790.70;9.75;34
LM3434;;FITA LED DIRECT 900W 2700K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;790.70;9.75;34
LM3436;;FITA LED DIRECT 900W 4000K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;790.70;9.75;34
LM3437;;FITA LED DIRECT 900W 6000K 220V, 18W/M, 240LEDS/M, 50M, IP65, IRC 80;790.70;9.75;34
LM3634;;FITA LED DIRECT 50W 3000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;75.80;9.75;34
LM3637;;FITA LED DIRECT 50W 4000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80.;38.35;9.75;34
LM2442;;FITA LED DIRECT 50W 4000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;34
LM3635;;FITA LED DIRECT 50W 6000K 127V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;75.80;9.75;34
LM2801;;FITA LED DIRECT 50W 3000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;34
LM3206;;FITA LED DIRECT 50W 4000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;34
LM3208;;FITA LED DIRECT 50W 6000K 220V, 10W/M, 120LEDS/M, 5M, IP65, IRC 80;71.85;9.75;34
LM2441;;FITA LED DIRECT 500W 4000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;34
LM2569;;FITA LED DIRECT 500W 6000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;34
LM3638;;FITA LED DIRECT 500W 6000K 127V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80.;383.35;9.75;34
LM3636;;FITA LED DIRECT 500W 3000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80.;333.35;9.75;34
LM3205;;FITA LED DIRECT 500W 4000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;759.45;9.75;34
LM3207;;FITA LED DIRECT 500W 6000K 220V, 10W/M, 120LEDS/M, 50M, IP65, IRC 80;688.80;9.75;34
LM3629;;CONECTOR FITA-REDE ELETRICA PARA FITA LED DIRECT 127V OU 220V IP65 (PACOTE COM 5PCS);23.90;9.75;34
LM2473;;KIT JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT;3.90;9.75;34
LM3631;;KIT JUNCAO, ACABAMENTO E FIXACAO PARA FITA LED DIRECT;3.90;9.75;34
LM522;;FITA LED 10W 6000K 127V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;34
LM523;;FITA LED 10W 2700K 220V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;34
LM524;;FITA LED 10W 6000K 220V 2M - IP65 - ACOMPANHA PLUG;17.20;9.75;34
LM266;;FITA LED 25W 2700K 127V 5M - IP65;34.95;9.75;34
LM267;;FITA LED 25W 6000K 127V 5M - IP65;34.95;9.75;34
LM458;;FITA LED 25W 2700K 220V 5M - IP65;28.80;9.75;34
LM459;;FITA LED 25W 6000K 220V 5M - IP65;30.30;9.75;34
LM823;;FITA DE LED, 5W/M, 4000K, 127V, 100M - IP65 - ACOMPANHA PLUG;302.90;9.75;34
LM824;;FITA DE LED, 5W/M, 4000K, 220V, 100M - IP65 - ACOMPANHA PLUG;317.10;9.75;34
LM528;;FITA LED 500W 6000K 127V 100M - IP65;287.80;9.75;34
LM530;;FITA LED 500W 6000K 220V 100M- IP65;302.90;9.75;35
LM3524;;FITA LED 72W 14,4W/M 120LEDS/M 2700K 127V 5M - IP65;51.40;9.75;35
LM3525;;FITA LED 72W 14,4W/M 120LEDS/M 6000K 127V 5M - IP65;51.40;9.75;35
LM3528;;FITA LED 72W 14,4W/M 120LEDS/M 2700K 220V 5M - IP65;54.50;9.75;35
LM3529;;FITA LED 72W 14,4W/M 120LEDS/M 6000K 220V 5M - IP65;54.50;9.75;35
LM3526;;FITA LED 1440W 14,4W/M 120LEDS/M 2700K 127V 100M - IP65;919.05;9.75;35
LM3527;;FITA LED 1440W 14,4W/M 120LEDS/M 6000K 127V 100M - IP65;919.05;9.75;35
LM3530;;FITA LED 1440W 14,4W/M 120LEDS/M 2700K 220V 100M - IP65;675.55;9.75;35
LM3531;;FITA LED 1440W 14,4W/M 120LEDS/M 6000K 220V 100M - IP65;919.05;9.75;35
LM531;;FITA LED 1440W 2700K 127V 100M - IP65;1076.95;9.75;35
LM819;;FITA DE LED, 14,4W/M, 4000K, 127V, 100M - IP65 - ACOMPANHA PLUG;817.55;9.75;35
LM532;;FITA LED 1440W 6000K 127V 100M - IP65;1076.95;9.75;35
LM820;;FITA LED 1440W 4000K 220V 14,4W/M 100M IP65 ACOMPANHA PLUG;466.65;9.75;35
LM535;;FITA LED 1440W 6000K 220V 100M - IP65;665.55;9.75;35
LM2774;;FITA LED 40W 4000K AC 127V, 8W/M, COB, 5M, IP65 - ACOMPANHA PLUG;77.85;9.75;35
LM2775;;FITA LED 40W 6000K AC 127V, 8W/M, COB, 5M, IP65 - ACOMPANHA PLUG;77.85;9.75;35
LM927;;FITA LED NEON 40W VERMELHO 220V, 8W/M, 5M, IP65, ACOMPANHA PLUG;64.55;9.75;35
LM293;;PLUG BIVOLT 4A PARA FITA LED 127V OU 220V LED 2835 EXCETO RGB;10.45;9.75;35
LM689;;PLUG BIVOLT 4A PARA FITA LED 127V OU 220V LED 5050 EXCETO RGB;12.30;9.75;35
LM3532;;PLUG BIVOLT 4A PARA FITA LED 127V OU 220V 120LEDS/M LED 2835 EXCETO RGB IP;9.05;9.75;35
LM669;;PLUG RGB AC 220V - COM CONTROLE REMOTO;17.55;9.75;35
LM1155;;PLUG RGB AC 220V - COM CONTROLE REMOTO, PARA FITA LED;42.70;9.75;35
LM803;;PLUG PARA FITA DE LED DOUBLE LINE 14,8W/M - LED 2835, EXCETO RGB;5.80;9.75;35
LM2776;;PLUG BIVOLT 4A PARA FITA LED COB 127V OU 220V EXCETO RGB;10.15;9.75;35
LM694;;KIT CONECTOR PARA JUNÇÃO DAS FITAS DE LED 127V OU 220V LED 2835 - EXCETO RGB;6.75;9.75;35
LM695;;KIT CONECTOR JUNÇÃO FITAS LED 127V OU 220V LED 5050 - EXCETO RGB;5.85;9.75;35
LM3533;;KIT CONECTOR PARA JUNÇÃO DAS FITAS DE LED 127V OU 220V 120LEDSM LED 2835 - EXCETO RGB IP;4.80;9.75;35
LM2848;;CONECTOR FITA-REDE ELETRICA PARA FITA LED DIRECT 127V OU 220V IP65 (PACOTE COM 5PCS);23.90;9.75;35
LM1156;;KIT CONECTOR PARA JUNÇÃO DAS FITAS DE LED 127V OU 220V LED 5050 RGB;4.90;9.75;35
LM697;;KIT FIXAÇÃO PARA FITAS IP65 - 127V OU 220V;14.20;9.75;35
LM3561;;MR11 LED 4W 2700K 127V/220V IRC 90;7.25;6.50;35
LM3463;;MR11 LED 3,5W 3000K 127-220V IRC 90;7.25;6.50;35
LM3464;;MR11 LED 3,5W 4000K 127-220V IRC 90;7.25;6.50;35
LM3562;;MR11 LED 4W 2700K 127V/220V IRC 90 DIMERIZAVEL;17.65;6.50;35
LM2621;;MR11 LED 3,5W 3000K 127-220V IRC 90 - DIMERIZAVEL;23.90;6.50;35
LM2516;;DICROICA GU10 LED 6W 2700K 127/220V 10° IRC90;7.65;6.50;35
LM2517;;DICROICA GU10 LED 6W 3000K 127/220V 10° IRC90;7.65;6.50;35
LM3563;;DICROICA GU10 LED 7W 2700K 127V/220V IRC 90;7.45;6.50;35
LM2482;;DICROICA GU10 LED 7W 3000K 127V/220V IRC 90;7.45;6.50;35
LM3465;;DICROICA GU10 LED 7W 4000K 127V/220V IRC 90;7.45;6.50;35
LM3564;;DICROICA GU10 LED 7W 2700K 127V/220V IRC 90 DIMERIZAVEL;25.85;6.50;35
LM2622;;DICROICA GU10 LED 7W 3000K 127V/220V IRC 90 - DIMERIZAVEL;30.10;6.50;35
LM3567;;AR70 LED 4,8W 2700K 127V/220V IRC 90;16.75;6.50;35
LM2628;;AR70 LED 4,8W 3000K 127V/220V IRC 90;17.30;6.50;35
LM3466;;AR70 LED 4,8W 4000K 127V/220V IRC 90;17.30;6.50;35
LM2625;;AR70 LED 4,8W 3000K 127/220V IRC 90 - DIMERIZAVEL;26.55;6.50;36
LM3568;;AR70 LED 4,8W 2700K 127V/220V IRC 90 DIMERIZAVEL;26.55;6.50;36
LM2484;;AR111 LED 12W 3000K BASE GU10 127/220V REFLETORA IRC90;33.55;6.50;36
LM3467;;AR111 LED 12W 4000K BASE GU10 127/220V REFLETORA IRC90;33.45;6.50;36
LM3545;;AR111 LED 15W 2700K BASE GU10 127/220V REFLETORA 15° IRC90;31.75;6.50;36
LM3546;;AR111 LED 15W 3000K BASE GU10 127/220V REFLETORA 15° IRC90;32.05;6.50;36
LM3547;;AR111 LED 15W 4000K BASE GU10 127/220V REFLETORA 15° IRC90;31.75;6.50;36
LM2626;;AR111 LED 12W 3000K 127/220V IRC 90 - DIMERIZAVEL;43.20;6.50;36
LM3565;;PAR20 LED 7W 2700K 127V/220V IRC 90;9.55;6.50;36
LM2489;;PAR20 LED 7W 3000K 127/220V IRC 90;9.80;6.50;36
LM3536;;PAR20 LED 7W 4000K 127/220V IRC 90;9.60;6.50;36
LM3566;;PAR20 LED 7W 2700K 127V/220V IRC 90 DIMERIZAVEL;27.50;6.50;36
LM2623;;PAR20 LED 7W 3000K 127/220V IRC 90 - DIMERIZAVEL;28.80;6.50;36
LM3552;;PAR30 LED 10W 3000K 127V/220V IRC90;14.15;6.50;36
LM3468;;PAR30 LED 10W 2700K 127V/220V IRC 90;15.45;6.50;36
LM3469;;PAR30 LED 10W 4000K 127V/220V IRC90;14.15;6.50;36
LM2624;;PAR30 LED 9,8W 3000K 127/220V IRC 90 - DIMERIZAVEL;38.80;6.50;36
LM561;;MR11 4W 2700K 127/220V;6.20;6.50;36
LM2121;;MR11 4W 3000K 127/220V;6.20;6.50;36
LM962;;MR11 4W 4000K 127/220V;6.20;6.50;36
LM564;;MR11 4W 6000K 127/220V;6.20;6.50;36
LM562;;MR11 4W 2700K 127V - DIMERIZAVEL;11.50;6.50;36
LM563;;MR11 4W 2700K 220V - DIMERIZAVEL;11.50;6.50;36
LM040;;DICROICA GU10 LED 4,5W 2700K 127V/220V;5.30;6.50;36
LM2122;;DICROICA GU10 LED 4,5W 3000K 127V/220V;5.30;6.50;36
LM609;;DICROICA GU10 LED 4,5W 4000K 127V/220V;5.30;6.50;36
LM041;;DICROICA GU10 LED 4,5W 6000K 127V/220V;5.30;6.50;36
LM1423;;DICROICA LED GU10 4,9W 2700K 127/220V;7.25;6.50;36
LM1424;;DICROICA LED GU10 4,9W 4000K 127/220V;7.25;6.50;36
LM1425;;DICROICA LED GU10 4,9W 6000K 127/220V;7.05;6.50;36
LM2487;;DICROICA GU10 LED 6W 2700K 127/220V 10°;7.65;6.50;36
LM2488;;DICROICA GU10 LED 6W 3000K 127/220V 10°;7.65;6.50;36
LM1180;;DICROICA GU10 LED 6,5W 2700K 127/220V;5.95;6.50;36
LM2123;;DICROICA LED GU10 6,5W 3000K 127V/220V;5.95;6.50;36
LM1181;;DICROICA GU10 LED 6,5W 4000K 127/220V;5.95;6.50;36
LM414;;GU10 LED 6,5W 6500K127V/220V;5.90;6.50;36
LM173;;DICROICA GU10 LED 7W 2700K 127V/220V;5.90;6.50;36
LM2627;;DICROICA GU10 LED 7W 3000K 127V/220V IRC 80;6.10;6.50;36
LM1426;;DICROICA GU10 LED 7W 4000K 127V/220V;5.90;6.50;36
LM174;;DICROICA GU10 LED 7W 6000K 127V/220V;5.90;6.50;36
LM149;;DICROICA LED GU10 8W 2700K 127V/220V;7.70;6.50;36
LM1427;;DICROICA LED GU10 8W 4000K 127/220V;7.70;6.50;36
LM076;;DICROICA LED GU10 8W 6000K 127V/220V;7.70;6.50;36
LM150;;DICROICA LED GU10 8W 2700K 127V - DIMERIZAVEL;11.60;6.50;36
LM503;;DICROICA GU10 LED 8W 2700K 220V - DIMERIZAVEL;11.60;6.50;36
LM713;;GU10 LED 3,5W RGB 127/220V - COM CONTROLE REMOTO;40.99;6.50;36
LM486;;AR70 LED, DRIVER EXTERNO SEM BASE 7W 2700K 127-220V;11.60;9.75;37
LM655;;AR70 LED REFLETORA 4,8W 2700K BASE GU10 127/220V;14.20;6.50;37
LM1420;;AR70 REFLATORA GU10 4,8W 127-220V 4000K 24°;13.90;6.50;37
LM1413;;AR70 LED REFLETORA 7W 2700K BASE GU10 127V/220V 12°;16.20;6.50;37
LM381;;AR70 LED REFLETORA 7W 2700K BASE GU10 127V/220V;14.20;6.50;37
LM1437;;AR70 LED REFLETORA 7W 4000K BASE GU10 127/220V 24°;14.20;6.50;37
LM659;;AR70 LED REFLETORA 4,8W 2700K BASE GU10 127/220V- DIMERIZAVEL;33.20;6.50;37
LM487;;AR111 LED, DRIVER EXTERNO SEM BASE 10W 2700K 127-220V;25.45;9.75;37
LM513;;AR111 LED 12W 2700K BASE GU10 127V/220V;17.20;6.50;37
LM3548;;AR111 LED 15W 2700K BASE GU10 127/220V REFLETORA 15°;29.60;6.50;37
LM3549;;AR111 LED 15W 3000K BASE GU10 127/220V REFLETORA 15°;30.50;6.50;37
LM3550;;AR111 LED 15W 4000K BASE GU10 127/220V REFLETORA 15°;30.50;6.50;37
LM1415;;AR111 LED 12W 2700K BASE GU10 127/220V REFLETORA 8°;28.95;6.50;37
LM307;;AR111 LED 12W 2700K BASE GU10 127/220V REFLETORA;28.95;6.50;37
LM1440;;AR111 LED 12W 4000K BASE GU10 127/220V REFLETORA 24°;32.65;6.50;37
LM1441;;AR111 LED 12W 6000K BASE GU10 127/220V REFLETORA 24°;32.65;6.50;37
LM661;;AR111 REFLATORA GU10 12W 127-220V 2700K 12 DIMERIZÁVEL;32.10;6.50;37
LM1433;;PAR20 4,9W 2700K 127/220V;10.10;6.50;37
LM1434;;PAR20 4,9W 4000K 127/220V;10.10;6.50;37
LM1435;;PAR20 4,9W 6000K 127/220V;10.70;6.50;37
LM501;;PAR20 6W 2700K 127/220V IP65;8.50;6.50;37
LM2125;;PAR20 6W 3000K 127/220V IP65;8.50;6.50;37
LM624;;PAR20 6W 4000K 127/220V;8.50;6.50;37
LM502;;PAR20 6W 6000K 127V/220 IP65;8.50;6.50;37
LM622;;PAR20 6,5W 2700K 127/220V;8.99;6.50;37
LM2124;;PAR20 6,5W 3000K 127/220V;8.40;6.50;37
LM1430;;PAR20 6,5W 4000K 127/220V;8.40;6.50;37
LM1429;;PAR20 7W 2700K 127/220V DIMERIZÁVEL;28.45;6.50;37
LM161;;PAR20 LED 6W GREEN 127/220V IP65;9.25;6.50;37
LM162;;PAR20 LED 6W BLUE 127/220V IP65;9.25;6.50;37
LM163;;PAR20 LED 6W AMBAR 127/220V IP65;9.25;6.50;37
LM2485;;PAR30 LED 9,8W 3000K 127/220V IRC 80;14.70;6.50;37
LM170;;PAR30 LED 10W 2700K 127V/220V IP65;14.70;6.50;37
LM1029;;PAR 30 LED 10W 4000K 127/220V;14.70;6.50;37
LM277;;PAR30 LED 10W 6000K 127/220V IP65;14.70;6.50;37
LM1417;;PAR30 CDMR LED 20W 2700K 127/220V;61.90;6.50;37
LM1418;;PAR30 CDMR LED 20W 4000K 127/220V;61.90;6.50;37
LM3543;;PAR30 CDMR LED 35W 2700K 127/220V;77.50;6.50;37
LM3544;;PAR30 CDMR LED 35W 4000K 127/220V;77.50;6.50;37
LM171;;PAR30 LED 10W GREEN 127/220V IP65;16.20;6.50;37
LM552;;PAR30 LED 10W BLUE 127/220V IP65;16.20;6.50;37
LM553;;PAR30 LED 10W AMBAR 127/220V IP65;14.35;6.50;37
LM186;;PAR38 LED 15W 2700K 127/220V IP65;28.95;6.50;37
LM2486;;PAR38 LED 15W 3000K 127/220V IRC 80;28.95;6.50;37
LM1030;;PAR 38 LED 15W 4000K 127/220V;23.20;6.50;38
LM278;;PAR38 LED 15W 6000K 127/220V IP65;29.85;6.50;38
LM172;;PAR38 LED 15W GREEN 127/220V IP65;27.20;6.50;38
LM554;;PAR38 LED 15W BLUE 127/220V IP65;27.20;6.50;38
LM555;;PAR38 LED 15W AMBAR 127/220V IP65;29.25;6.50;38
LM1449;;BOLINHA LED 1,5W 2700K 127V/220V;4.80;6.50;38
LM1450;;BOLINHA LED 1,5W 4000K 127V/220V;4.80;6.50;38
LM1451;;BOLINHA LED 1,5W 6000K 127V/220V;4.80;6.50;38
LM168;;BOLINHA LED 6W 2700K 127V/220V;7.65;6.50;38
LM965;;BOLINHA LED 6W 4000K 127V/220V;7.65;6.50;38
LM169;;BOLINHA LED 6W 6000K 127V/220V;7.65;6.50;38
LM2101;;BOLINHA LED 1W VERMELHA 127V/220V;5.25;6.50;38
LM2103;;BOLINHA LED 1W VERDE 127V/220V;5.25;6.50;38
LM2102;;BOLINHA LED 1W AZUL 127V/220V;5.25;6.50;38
LM2105;;BOLINHA LED 1W ROSA 127V/220V;5.25;6.50;38
LM2104;;BOLINHA LED 1W AMBAR 127V/220V;5.25;6.50;38
LM2106;;BOLINHA LED 1W ROXA 127V/220V;5.25;6.50;38
LM279;;BOLINHA LED 6W VERMELHA 127V/220V;8.20;6.50;38
LM280;;BOLINHA LED 6W VERDE 127V/220V;8.20;6.50;38
LM281;;BOLINHA LED 6W AZUL 127V/220V;8.20;6.50;38
LM754;;BOLINHA LED 6W ROSA 127V/220V;8.20;6.50;38
LM282;;BOLINHA LED 6W AMBAR 127V/220V;8.20;6.50;38
LM509;;G9 LED 2W 2700K 127V;7.90;6.50;38
LM511;;G9 LED 2W 6000K 127V;7.90;6.50;38
LM510;;G9 LED 2W 2700K 220V;7.90;6.50;38
LM512;;G9 LED 2W 6000K 220V;7.90;6.50;38
LM177;;G9 LED 3W 2700K 127V;13.90;6.50;38
LM2989;;G9 LED 3W 3000K 127V;13.25;6.50;38
LM1193;;G9 LED 3W 4000K 127V;13.15;6.50;38
LM178;;G9 LED 3W 6000K 127V;13.15;6.50;38
LM175;;G9 LED 3W 2700K 220V;13.15;6.50;38
LM2988;;G9 LED 3W 3000K 220V;13.25;6.50;38
LM1194;;G9 LED 3W 4000K 220V;13.15;6.50;38
LM176;;G9 LED 3W 6000K 220V;13.15;6.50;38
LM1452;;G9 LED 4,8W 2700K 127/220V;12.10;6.50;38
LM2990;;G9 LED 4,8W 3000K 127/220V;12.10;6.50;38
LM1453;;G9 LED 4,8W 4000K 127/220V;12.10;6.50;38
LM1454;;G9 LED 4,8W 6000K 127/220V;12.10;6.50;38
LM1464;;G9 COB LED 2,5W 127V 2700K;10.20;6.50;38
LM1466;;G9 COB LED 2,5W 127V 6500K;10.20;6.50;38
LM1465;;G9 COB LED 2,5W 220V 2700K;10.60;6.50;38
LM1467;;G9 COB LED 2,5W 220V 6500K;5.20;6.50;38
LM1468;;G9 COB LED 4W 127V 2700K;12.20;6.50;38
LM1470;;G9 COB LED 4W 127V 6500K;12.20;6.50;38
LM1469;;G9 COB LED 4W 220V 2700K;12.20;6.50;38
LM1471;;G9 COB LED 4W 220V 6500K;7.65;6.50;38
LM305;;R7S PALITO LED 5W 2700K 127/220V;17.75;6.50;39
LM306;;R7S PALITO LED 8W 2700K 127/220V;25.55;6.50;39
LM698;;VELA LED LEITOSA B35 E14 4,5W 3000K 127/220V;7.85;6.50;39
LM1455;;VELA LED LEITOSA E14 4,5W 4000K 127/220V;7.70;6.50;39
LM644;;VELA LED LEITOSA E14 4,5W 6000K 127/220V;7.85;6.50;39
LM968;;VELA LED CRISTAL E14 4,5W 2700K 127/220V;7.85;6.50;39
LM969;;VELA LED CRISTAL E14 4,5W 4000K 127/220V;7.85;6.50;39
LM970;;VELA LED CRISTAL E14 4,5W 6000K 127/220V;7.70;6.50;39
LM185;;VELA LED LEITOSA E14 E27 6W 2700K 127/220V;8.65;6.50;39
LM964;;VELA LED E14+E27 6W 4000K LEITOSO 127/220V;8.65;6.50;39
LM296;;VELA LED LEITOSA E14+E27 6W 6000K 127/220V;8.65;6.50;39
LM082;;VELA LED E14+E27 6W 2700K 127/220V;8.65;6.50;39
LM963;;VELA LED E14+E27 6W 4000K CRISTAL 127/220V;8.65;6.50;39
